"","Contract.Number","Plan.Benefit.Package","Contract.Name","Plan.Type","Average.Part.C.Risk.Score","Average.A.B.PM.PM.Payment","Average.Rebate.PM.PM.Payment","date","payment","rebate","Plan.ID","contract_plan"
"15366","H5521",217,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.983,"$870.00 ","$69.70 ",2020-06-30,870,69.7,217,"H5521_217"
"15367","H5521",218,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.024,"$800.61 ","$100.56 ",2020-06-30,800.61,100.56,218,"H5521_218"
"15368","H5521",219,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.978,"$868.26 ","$69.84 ",2020-06-30,868.26,69.84,219,"H5521_219"
"15369","H5521",220,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.957,"$835.77 ","$99.87 ",2020-06-30,835.77,99.87,220,"H5521_220"
"15370","H5521",221,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.857,"$922.92 ","$43.92 ",2020-06-30,922.92,43.92,221,"H5521_221"
"15371","H5521",222,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.083,"$767.10 ","$104.39 ",2020-06-30,767.1,104.39,222,"H5521_222"
"15372","H5521",223,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.915,"$863.88 ","$80.94 ",2020-06-30,863.88,80.94,223,"H5521_223"
"15373","H5521",224,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.927,"$742.73 ","$120.40 ",2020-06-30,742.73,120.4,224,"H5521_224"
"15374","H5521",226,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.961,"$902.42 ","$68.58 ",2020-06-30,902.42,68.58,226,"H5521_226"
"15375","H5521",227,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.994,"$782.49 ","$106.87 ",2020-06-30,782.49,106.87,227,"H5521_227"
"15376","H5521",228,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.955,"$843.31 ","$82.26 ",2020-06-30,843.31,82.26,228,"H5521_228"
"15377","H5521",229,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.85,"$824.96 ","$79.83 ",2020-06-30,824.96,79.83,229,"H5521_229"
"15378","H5521",230,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.02,"$915.29 ","$79.36 ",2020-06-30,915.29,79.36,230,"H5521_230"
"15379","H5521",231,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.964,"$863.46 ","$69.97 ",2020-06-30,863.46,69.97,231,"H5521_231"
"15380","H5521",232,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.014,"$910.99 ","$84.73 ",2020-06-30,910.99,84.73,232,"H5521_232"
"15381","H5521",233,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.038,"$864.47 ","$79.83 ",2020-06-30,864.47,79.83,233,"H5521_233"
"15382","H5521",234,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.992,"$863.48 ","$74.74 ",2020-06-30,863.48,74.74,234,"H5521_234"
"15383","H5521",235,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.829,"$905.35 ","$54.97 ",2020-06-30,905.35,54.97,235,"H5521_235"
"15384","H5521",236,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.841,"$765.43 ","$100.88 ",2020-06-30,765.43,100.88,236,"H5521_236"
"15385","H5521",237,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.958,"$918.63 ","$42.15 ",2020-06-30,918.63,42.15,237,"H5521_237"
"15386","H5521",239,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.869,"$778.00 ","$81.72 ",2020-06-30,778,81.72,239,"H5521_239"
"15387","H5521",241,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.747,"$828.10 ","$75.10 ",2020-06-30,828.1,75.1,241,"H5521_241"
"15388","H5521",243,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.025,"$790.76 ","$72.29 ",2020-06-30,790.76,72.29,243,"H5521_243"
"15389","H5521",244,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.889,"$938.93 ","$31.84 ",2020-06-30,938.93,31.84,244,"H5521_244"
"15390","H5521",245,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.921,"$817.05 ","$114.98 ",2020-06-30,817.05,114.98,245,"H5521_245"
"15391","H5521",246,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.872,"$830.41 ","$115.90 ",2020-06-30,830.41,115.9,246,"H5521_246"
"15392","H5521",247,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.887,"$799.54 ","$115.75 ",2020-06-30,799.54,115.75,247,"H5521_247"
"15393","H5521",249,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.923,"$784.81 ","$97.05 ",2020-06-30,784.81,97.05,249,"H5521_249"
"15394","H5521",250,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.795,"$852.46 ","$85.96 ",2020-06-30,852.46,85.96,250,"H5521_250"
"15395","H5521",251,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.927,"$798.06 ","$98.41 ",2020-06-30,798.06,98.41,251,"H5521_251"
"15396","H5521",252,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.917,"$837.61 ","$78.94 ",2020-06-30,837.61,78.94,252,"H5521_252"
"15397","H5521",253,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.796,"$806.00 ","$86.77 ",2020-06-30,806,86.77,253,"H5521_253"
"15398","H5521",254,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.946,"$792.89 ","$100.83 ",2020-06-30,792.89,100.83,254,"H5521_254"
"15399","H5521",259,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.955,"$856.78 ","$69.99 ",2020-06-30,856.78,69.99,259,"H5521_259"
"15400","H5521",260,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.097,"$829.14 ","$62.66 ",2020-06-30,829.14,62.66,260,"H5521_260"
"15401","H5521",261,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.966,"$807.33 ","$98.05 ",2020-06-30,807.33,98.05,261,"H5521_261"
"15402","H5521",262,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.933,"$815.65 ","$110.76 ",2020-06-30,815.65,110.76,262,"H5521_262"
"15403","H5521",263,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.95,"$840.02 ","$95.17 ",2020-06-30,840.02,95.17,263,"H5521_263"
"15404","H5521",266,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.13,"$837.07 ","$88.91 ",2020-06-30,837.07,88.91,266,"H5521_266"
"15405","H5521",267,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.083,"$873.66 ","$55.52 ",2020-06-30,873.66,55.52,267,"H5521_267"
"15406","H5521",268,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.861,"$795.43 ","$119.46 ",2020-06-30,795.43,119.46,268,"H5521_268"
"15407","H5521",269,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.888,"$805.73 ","$123.80 ",2020-06-30,805.73,123.8,269,"H5521_269"
"15408","H5521",270,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.949,"$804.87 ","$127.06 ",2020-06-30,804.87,127.06,270,"H5521_270"
"15409","H5521",271,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.952,"$779.89 ","$116.87 ",2020-06-30,779.89,116.87,271,"H5521_271"
"15410","H5521",272,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.925,"$784.78 ","$116.80 ",2020-06-30,784.78,116.8,272,"H5521_272"
"15411","H5521",273,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.916,"$829.08 ","$130.68 ",2020-06-30,829.08,130.68,273,"H5521_273"
"15412","H5521",275,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.85,"$871.28 ","$92.04 ",2020-06-30,871.28,92.04,275,"H5521_275"
"15413","H5521",276,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.989,"$887.61 ","$80.31 ",2020-06-30,887.61,80.31,276,"H5521_276"
"15414","H5521",277,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.762,"$797.37 ","$128.14 ",2020-06-30,797.37,128.14,277,"H5521_277"
"15415","H5521",278,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.98,"$888.32 ","$68.34 ",2020-06-30,888.32,68.34,278,"H5521_278"
"15416","H5521",279,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.692,"$830.00 ","$81.82 ",2020-06-30,830,81.82,279,"H5521_279"
"15417","H5521",280,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.81,"$781.63 ","$120.82 ",2020-06-30,781.63,120.82,280,"H5521_280"
"15418","H5521",281,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.061,"$781.62 ","$122.03 ",2020-06-30,781.62,122.03,281,"H5521_281"
"15419","H5521",282,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.97,"$788.48 ","$86.32 ",2020-06-30,788.48,86.32,282,"H5521_282"
"15420","H5521",283,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.859,"$775.70 ","$90.80 ",2020-06-30,775.7,90.8,283,"H5521_283"
"15421","H5521",284,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.029,"$789.12 ","$86.23 ",2020-06-30,789.12,86.23,284,"H5521_284"
"15422","H5521",285,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.865,"$774.96 ","$88.66 ",2020-06-30,774.96,88.66,285,"H5521_285"
"15423","H5521",286,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.762,"$823.29 ","$99.20 ",2020-06-30,823.29,99.2,286,"H5521_286"
"15424","H5521",288,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.001,"$815.68 ","$81.77 ",2020-06-30,815.68,81.77,288,"H5521_288"
"15425","H5521",289,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.843,"$762.75 ","$91.08 ",2020-06-30,762.75,91.08,289,"H5521_289"
"15426","H5521",801,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.027,"$942.33 ","$0.00 ",2020-06-30,942.33,0,801,"H5521_801"
"15427","H5521",802,"AETNA LIFE INSURANCE COMPANY","Local PPO",1.064,"$950.04 ","$0.00 ",2020-06-30,950.04,0,802,"H5521_802"
"15428","H5521",805,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.936,"$533.88 ","$0.00 ",2020-06-30,533.88,0,805,"H5521_805"
"15429","H5521",806,"AETNA LIFE INSURANCE COMPANY","Local PPO",0.733,"$517.53 ","$0.00 ",2020-06-30,517.53,0,806,"H5521_806"
"15430","H5522",1,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",1,"$825.34 ","$108.18 ",2020-06-30,825.34,108.18,1,"H5522_1"
"15431","H5522",2,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",1.127,"$852.48 ","$89.91 ",2020-06-30,852.48,89.91,2,"H5522_2"
"15432","H5522",4,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",0.963,"$795.46 ","$108.78 ",2020-06-30,795.46,108.78,4,"H5522_4"
"15433","H5522",5,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",1.019,"$806.62 ","$121.68 ",2020-06-30,806.62,121.68,5,"H5522_5"
"15434","H5522",13,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",1.033,"$829.93 ","$102.07 ",2020-06-30,829.93,102.07,13,"H5522_13"
"15435","H5522",14,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",0.974,"$864.96 ","$86.78 ",2020-06-30,864.96,86.78,14,"H5522_14"
"15436","H5522",17,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",0.819,"$799.34 ","$103.59 ",2020-06-30,799.34,103.59,17,"H5522_17"
"15437","H5522",18,"HEALTHASSURANCE PENNSYLVANIA, INC.","Local PPO",0.936,"$804.43 ","$104.33 ",2020-06-30,804.43,104.33,18,"H5522_18"
"15438","H5525",4,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.192,"$933.82 ","$18.17 ",2020-06-30,933.82,18.17,4,"H5525_4"
"15439","H5525",5,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.067,"$931.77 ","$49.49 ",2020-06-30,931.77,49.49,5,"H5525_5"
"15440","H5525",6,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.056,"$865.04 ","$78.35 ",2020-06-30,865.04,78.35,6,"H5525_6"
"15441","H5525",7,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.082,"$855.37 ","$63.52 ",2020-06-30,855.37,63.52,7,"H5525_7"
"15442","H5525",8,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.191,"$961.72 ","$36.11 ",2020-06-30,961.72,36.11,8,"H5525_8"
"15443","H5525",15,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.011,"$960.28 ","$73.82 ",2020-06-30,960.28,73.82,15,"H5525_15"
"15444","H5525",17,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.103,"$818.92 ","$124.41 ",2020-06-30,818.92,124.41,17,"H5525_17"
"15445","H5525",20,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.017,"$908.33 ","$74.94 ",2020-06-30,908.33,74.94,20,"H5525_20"
"15446","H5525",22,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.164,"$887.75 ","$54.17 ",2020-06-30,887.75,54.17,22,"H5525_22"
"15447","H5525",23,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.181,"$941.70 ","$31.03 ",2020-06-30,941.7,31.03,23,"H5525_23"
"15448","H5525",24,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.027,"$926.80 ","$32.93 ",2020-06-30,926.8,32.93,24,"H5525_24"
"15449","H5525",25,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",0.96,"$895.75 ","$47.31 ",2020-06-30,895.75,47.31,25,"H5525_25"
"15450","H5525",26,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.099,"$943.50 ","$23.73 ",2020-06-30,943.5,23.73,26,"H5525_26"
"15451","H5525",27,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",0.842,"$895.09 ","$31.00 ",2020-06-30,895.09,31,27,"H5525_27"
"15452","H5525",30,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.16,"$976.13 ","$0.64 ",2020-06-30,976.13,0.64,30,"H5525_30"
"15453","H5525",31,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",0.705,"$736.97 ","$93.90 ",2020-06-30,736.97,93.9,31,"H5525_31"
"15454","H5525",34,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.152,"$914.99 ","$59.58 ",2020-06-30,914.99,59.58,34,"H5525_34"
"15455","H5525",35,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",0.976,"$783.29 ","$107.94 ",2020-06-30,783.29,107.94,35,"H5525_35"
"15456","H5525",36,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.571,"$873.89 ","$81.26 ",2020-06-30,873.89,81.26,36,"H5525_36"
"15457","H5525",37,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.133,"$953.53 ","$85.98 ",2020-06-30,953.53,85.98,37,"H5525_37"
"15458","H5525",38,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.071,"$862.52 ","$74.82 ",2020-06-30,862.52,74.82,38,"H5525_38"
"15459","H5525",39,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.286,"$836.93 ","$83.41 ",2020-06-30,836.93,83.41,39,"H5525_39"
"15460","H5525",40,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.275,"$849.06 ","$61.63 ",2020-06-30,849.06,61.63,40,"H5525_40"
"15461","H5525",41,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.458,"$855.19 ","$83.37 ",2020-06-30,855.19,83.37,41,"H5525_41"
"15462","H5525",42,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",0.983,"$856.46 ","$68.37 ",2020-06-30,856.46,68.37,42,"H5525_42"
"15463","H5525",44,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.066,"$805.24 ","$77.39 ",2020-06-30,805.24,77.39,44,"H5525_44"
"15464","H5525",45,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.401,"$848.34 ","$78.86 ",2020-06-30,848.34,78.86,45,"H5525_45"
"15465","H5525",46,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.714,"$867.15 ","$70.21 ",2020-06-30,867.15,70.21,46,"H5525_46"
"15466","H5525",47,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",0.996,"$821.13 ","$100.33 ",2020-06-30,821.13,100.33,47,"H5525_47"
"15467","H5525",809,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.035,"$933.02 ","$0.00 ",2020-06-30,933.02,0,809,"H5525_809"
"15468","H5525",810,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",1.097,"$942.53 ","$0.00 ",2020-06-30,942.53,0,810,"H5525_810"
"15469","H5525",813,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local PPO",0.653,"$538.54 ","$0.00 ",2020-06-30,538.54,0,813,"H5525_813"
"15470","H5526",4,"HEALTHNOW NEW YORK INC.","Local PPO",1.176,"$953.05 ","$0.00 ",2020-06-30,953.05,0,4,"H5526_4"
"15471","H5526",16,"HEALTHNOW NEW YORK INC.","Local PPO",1.052,"$953.99 ","$0.00 ",2020-06-30,953.99,0,16,"H5526_16"
"15472","H5526",18,"HEALTHNOW NEW YORK INC.","Local PPO",1.055,"$930.45 ","$0.00 ",2020-06-30,930.45,0,18,"H5526_18"
"15473","H5526",806,"HEALTHNOW NEW YORK INC.","Local PPO",0.958,"$910.74 ","$0.00 ",2020-06-30,910.74,0,806,"H5526_806"
"15474","H5526",808,"HEALTHNOW NEW YORK INC.","Local PPO",1.069,"$916.04 ","$0.00 ",2020-06-30,916.04,0,808,"H5526_808"
"15475","H5528",807,"GROUP HEALTH INCORPORATED","Local PPO",0.403,"$942.39 ","$0.00 ",2020-06-30,942.39,0,807,"H5528_807"
"15476","H5533",3,"UPMC HEALTH NETWORK, INC.","Local PPO",0.859,"$886.62 ","$51.42 ",2020-06-30,886.62,51.42,3,"H5533_3"
"15477","H5533",5,"UPMC HEALTH NETWORK, INC.","Local PPO",1.038,"$906.14 ","$48.65 ",2020-06-30,906.14,48.65,5,"H5533_5"
"15478","H5533",7,"UPMC HEALTH NETWORK, INC.","Local PPO",0.997,"$831.41 ","$100.61 ",2020-06-30,831.41,100.61,7,"H5533_7"
"15479","H5533",8,"UPMC HEALTH NETWORK, INC.","Local PPO",0.969,"$823.54 ","$95.81 ",2020-06-30,823.54,95.81,8,"H5533_8"
"15480","H5533",802,"UPMC HEALTH NETWORK, INC.","Local PPO",1.017,"$934.10 ","$0.00 ",2020-06-30,934.1,0,802,"H5533_802"
"15481","H5549",3,"VNS CHOICE","HMO",2.356,"$827.25 ","$160.08 ",2020-06-30,827.25,160.08,3,"H5549_3"
"15482","H5576",8,"VANTAGE HEALTH PLAN, INC.","HMO",1.356,"$929.07 ","$63.85 ",2020-06-30,929.07,63.85,8,"H5576_8"
"15483","H5576",17,"VANTAGE HEALTH PLAN, INC.","HMO",1.077,"$833.22 ","$117.43 ",2020-06-30,833.22,117.43,17,"H5576_17"
"15484","H5576",18,"VANTAGE HEALTH PLAN, INC.","HMO",1.315,"$878.77 ","$94.60 ",2020-06-30,878.77,94.6,18,"H5576_18"
"15485","H5576",19,"VANTAGE HEALTH PLAN, INC.","HMO",1.45,"$916.62 ","$91.02 ",2020-06-30,916.62,91.02,19,"H5576_19"
"15486","H5576",20,"VANTAGE HEALTH PLAN, INC.","HMO",0.957,"$777.90 ","$126.60 ",2020-06-30,777.9,126.6,20,"H5576_20"
"15487","H5576",22,"VANTAGE HEALTH PLAN, INC.","HMO",1.425,"$878.46 ","$231.35 ",2020-06-30,878.46,231.35,22,"H5576_22"
"15488","H5576",801,"VANTAGE HEALTH PLAN, INC.","HMO",1.1,"$932.65 ","$0.00 ",2020-06-30,932.65,0,801,"H5576_801"
"15489","H5577",2,"MCS ADVANTAGE, INC.","HMO",1.943,"$451.17 ","$199.92 ",2020-06-30,451.17,199.92,2,"H5577_2"
"15490","H5577",5,"MCS ADVANTAGE, INC.","HMO",1.297,"$341.56 ","$217.17 ",2020-06-30,341.56,217.17,5,"H5577_5"
"15491","H5577",8,"MCS ADVANTAGE, INC.","HMO",1.347,"$361.61 ","$217.91 ",2020-06-30,361.61,217.91,8,"H5577_8"
"15492","H5577",14,"MCS ADVANTAGE, INC.","HMO",0.906,"$351.40 ","$156.70 ",2020-06-30,351.4,156.7,14,"H5577_14"
"15493","H5577",16,"MCS ADVANTAGE, INC.","HMO",1.508,"$383.24 ","$195.44 ",2020-06-30,383.24,195.44,16,"H5577_16"
"15494","H5577",17,"MCS ADVANTAGE, INC.","HMO",1.98,"$437.17 ","$212.93 ",2020-06-30,437.17,212.93,17,"H5577_17"
"15495","H5577",28,"MCS ADVANTAGE, INC.","HMO",1.774,"$476.59 ","$147.75 ",2020-06-30,476.59,147.75,28,"H5577_28"
"15496","H5577",29,"MCS ADVANTAGE, INC.","HMO",1.637,"$434.04 ","$169.00 ",2020-06-30,434.04,169,29,"H5577_29"
"15497","H5577",31,"MCS ADVANTAGE, INC.","HMO",1.384,"$357.35 ","$220.11 ",2020-06-30,357.35,220.11,31,"H5577_31"
"15498","H5577",36,"MCS ADVANTAGE, INC.","HMO",2.234,"$429.12 ","$232.32 ",2020-06-30,429.12,232.32,36,"H5577_36"
"15499","H5577",37,"MCS ADVANTAGE, INC.","HMO",2.176,"$450.67 ","$208.71 ",2020-06-30,450.67,208.71,37,"H5577_37"
"15500","H5577",38,"MCS ADVANTAGE, INC.","HMO",1.583,"$369.95 ","$241.37 ",2020-06-30,369.95,241.37,38,"H5577_38"
"15501","H5577",39,"MCS ADVANTAGE, INC.","HMO",1.533,"$368.48 ","$210.77 ",2020-06-30,368.48,210.77,39,"H5577_39"
"15502","H5577",802,"MCS ADVANTAGE, INC.","HMO",1.295,"$598.02 ","$0.00 ",2020-06-30,598.02,0,802,"H5577_802"
"15503","H5577",819,"MCS ADVANTAGE, INC.","HMO",1.042,"$586.37 ","$20.97 ",2020-06-30,586.37,20.97,819,"H5577_819"
"15504","H5577",820,"MCS ADVANTAGE, INC.","HMO",1.535,"$588.08 ","$25.29 ",2020-06-30,588.08,25.29,820,"H5577_820"
"15505","H5577",821,"MCS ADVANTAGE, INC.","HMO",1.472,"$585.08 ","$35.09 ",2020-06-30,585.08,35.09,821,"H5577_821"
"15506","H5577",822,"MCS ADVANTAGE, INC.","HMO",1.616,"$580.35 ","$41.16 ",2020-06-30,580.35,41.16,822,"H5577_822"
"15507","H5577",824,"MCS ADVANTAGE, INC.","HMO",1.187,"$585.46 ","$63.90 ",2020-06-30,585.46,63.9,824,"H5577_824"
"15508","H5577",828,"MCS ADVANTAGE, INC.","HMO",0.717,"$586.80 ","$100.00 ",2020-06-30,586.8,100,828,"H5577_828"
"15509","H5577",831,"MCS ADVANTAGE, INC.","HMO",1.2,"$575.11 ","$135.00 ",2020-06-30,575.11,135,831,"H5577_831"
"15510","H5580",1,"MERCY CARE","HMO",1.361,"$876.70 ","$62.54 ",2020-06-30,876.7,62.54,1,"H5580_1"
"15511","H5580",4,"MERCY CARE","HMO",2.871,"$896.02 ","$86.03 ",2020-06-30,896.02,86.03,4,"H5580_4"
"15512","H5580",5,"MERCY CARE","HMO",0.907,"$850.35 ","$51.11 ",2020-06-30,850.35,51.11,5,"H5580_5"
"15513","H5587",2,"HEALTH CHOICE ARIZONA, INC.","HMO",1.286,"$820.53 ","$75.12 ",2020-06-30,820.53,75.12,2,"H5587_2"
"15514","H5590",4,"BRIDGEWAY HEALTH SOLUTIONS","HMO",0.927,"$777.36 ","$99.84 ",2020-06-30,777.36,99.84,4,"H5590_4"
"15515","H5590",5,"BRIDGEWAY HEALTH SOLUTIONS","HMO",1.121,"$718.06 ","$144.17 ",2020-06-30,718.06,144.17,5,"H5590_5"
"15516","H5590",7,"BRIDGEWAY HEALTH SOLUTIONS","HMO",0.957,"$819.10 ","$71.63 ",2020-06-30,819.1,71.63,7,"H5590_7"
"15517","H5590",8,"BRIDGEWAY HEALTH SOLUTIONS","HMO",1.276,"$844.54 ","$72.38 ",2020-06-30,844.54,72.38,8,"H5590_8"
"15518","H5591",1,"MARTIN&apos;S POINT GENERATIONS ADVANTAGE, INC.","HMO",0.914,"$829.16 ","$72.43 ",2020-06-30,829.16,72.43,1,"H5591_1"
"15519","H5591",3,"MARTIN&apos;S POINT GENERATIONS ADVANTAGE, INC.","HMO",0.748,"$649.58 ","$180.59 ",2020-06-30,649.58,180.59,3,"H5591_3"
"15520","H5591",5,"MARTIN&apos;S POINT GENERATIONS ADVANTAGE, INC.","HMO",0.776,"$780.36 ","$130.00 ",2020-06-30,780.36,130,5,"H5591_5"
"15521","H5591",6,"MARTIN&apos;S POINT GENERATIONS ADVANTAGE, INC.","HMO",0.86,"$749.69 ","$141.87 ",2020-06-30,749.69,141.87,6,"H5591_6"
"15522","H5591",7,"MARTIN&apos;S POINT GENERATIONS ADVANTAGE, INC.","HMO",1.574,"$798.34 ","$226.59 ",2020-06-30,798.34,226.59,7,"H5591_7"
"15523","H5591",9,"MARTIN&apos;S POINT GENERATIONS ADVANTAGE, INC.","HMO",0.807,"$808.23 ","$66.55 ",2020-06-30,808.23,66.55,9,"H5591_9"
"15524","H5591",13,"MARTIN&apos;S POINT GENERATIONS ADVANTAGE, INC.","HMO",0.751,"$766.81 ","$94.68 ",2020-06-30,766.81,94.68,13,"H5591_13"
"15525","H5593",1,"AETNA HEALTH OF IOWA INC.","HMO",1.569,"$804.12 ","$131.35 ",2020-06-30,804.12,131.35,1,"H5593_1"
"15526","H5594",1,"OPTIMUM HEALTHCARE, INC.","HMO",1.004,"$595.42 ","$267.24 ",2020-06-30,595.42,267.24,1,"H5594_1"
"15527","H5594",2,"OPTIMUM HEALTHCARE, INC.","HMO",1.466,"$701.19 ","$277.31 ",2020-06-30,701.19,277.31,2,"H5594_2"
"15528","H5594",16,"OPTIMUM HEALTHCARE, INC.","HMO",1.796,"$735.56 ","$322.34 ",2020-06-30,735.56,322.34,16,"H5594_16"
"15529","H5594",17,"OPTIMUM HEALTHCARE, INC.","HMO",1.636,"$872.75 ","$135.01 ",2020-06-30,872.75,135.01,17,"H5594_17"
"15530","H5594",19,"OPTIMUM HEALTHCARE, INC.","HMO",1.115,"$745.43 ","$165.39 ",2020-06-30,745.43,165.39,19,"H5594_19"
"15531","H5594",22,"OPTIMUM HEALTHCARE, INC.","HMO",1.199,"$757.14 ","$197.10 ",2020-06-30,757.14,197.1,22,"H5594_22"
"15532","H5594",26,"OPTIMUM HEALTHCARE, INC.","HMO",1.305,"$734.22 ","$193.46 ",2020-06-30,734.22,193.46,26,"H5594_26"
"15533","H5594",28,"OPTIMUM HEALTHCARE, INC.","HMO",1.68,"$632.59 ","$397.43 ",2020-06-30,632.59,397.43,28,"H5594_28"
"15534","H5594",29,"OPTIMUM HEALTHCARE, INC.","HMO",1.966,"$672.74 ","$408.28 ",2020-06-30,672.74,408.28,29,"H5594_29"
